order,user
2296,526ac2635cb3f5e0ee5d7424e83e9107
2299,526ac2635cb3f5e0ee5d7424e83e9107
2337,526ac2635cb3f5e0ee5d7424e83e9107
569,527ed53d2ba3a3bc417b8402d5b2f556
587,527ed53d2ba3a3bc417b8402d5b2f556
592,527ed53d2ba3a3bc417b8402d5b2f556
601,527ed53d2ba3a3bc417b8402d5b2f556
609,527ed53d2ba3a3bc417b8402d5b2f556
642,527ed53d2ba3a3bc417b8402d5b2f556
645,527ed53d2ba3a3bc417b8402d5b2f556
647,527ed53d2ba3a3bc417b8402d5b2f556
649,527ed53d2ba3a3bc417b8402d5b2f556
669,527ed53d2ba3a3bc417b8402d5b2f556
676,527ed53d2ba3a3bc417b8402d5b2f556
687,527ed53d2ba3a3bc417b8402d5b2f556
707,527ed53d2ba3a3bc417b8402d5b2f556
7050,540159466df2f050426692ddaac1eab4
7056,540159466df2f050426692ddaac1eab4
7057,540159466df2f050426692ddaac1eab4
7061,540159466df2f050426692ddaac1eab4
7072,540159466df2f050426692ddaac1eab4
396,5489ed38556af050d6a93e5d27b95dfb
7318,567632b6b7ae8ce7297affcd7ff42c95
7320,567632b6b7ae8ce7297affcd7ff42c95
5913,57c2d8496ceb8e92022bcac20cca27e1
5925,57c2d8496ceb8e92022bcac20cca27e1
5937,57c2d8496ceb8e92022bcac20cca27e1
5943,57c2d8496ceb8e92022bcac20cca27e1
7927,603f11575493fd2df5d15faa9c96cec8
8382,60751629cdaa2f62ebc9a33209fcca8e
2065,65266a09dc3d274bed54447cf4565392
2066,65266a09dc3d274bed54447cf4565392
2080,65266a09dc3d274bed54447cf4565392
5471,690d0ead7039eccdcaeb4d9f77b168b5
5493,690d0ead7039eccdcaeb4d9f77b168b5
5505,690d0ead7039eccdcaeb4d9f77b168b5
2182,692758eda219c4fdb6aa64e929be3ff0
2238,692758eda219c4fdb6aa64e929be3ff0
9717,6b87839f53a878460fca47c778ec9e3a
3356,6f2bebc01062eb8334dccba3e048fdb5
3381,6f2bebc01062eb8334dccba3e048fdb5
3390,6f2bebc01062eb8334dccba3e048fdb5
3399,6f2bebc01062eb8334dccba3e048fdb5
3416,6f2bebc01062eb8334dccba3e048fdb5
3420,6f2bebc01062eb8334dccba3e048fdb5
3425,6f2bebc01062eb8334dccba3e048fdb5
3426,6f2bebc01062eb8334dccba3e048fdb5
3516,6f2bebc01062eb8334dccba3e048fdb5
8711,709606429cd1b0d5cefaf63cdeaaa86b
8714,709606429cd1b0d5cefaf63cdeaaa86b
8717,709606429cd1b0d5cefaf63cdeaaa86b
8729,709606429cd1b0d5cefaf63cdeaaa86b
9067,715c9eb832dc833a0b6409ddccd268b1
9089,715c9eb832dc833a0b6409ddccd268b1
9122,715c9eb832dc833a0b6409ddccd268b1
9139,715c9eb832dc833a0b6409ddccd268b1
9147,715c9eb832dc833a0b6409ddccd268b1
9212,715c9eb832dc833a0b6409ddccd268b1
729,751e53fc64b770f7b5ea2b0964678599
9262,7938e0ab2768b67f6375eabcfefff5e1
9267,7938e0ab2768b67f6375eabcfefff5e1
3676,7b061056ba902bf5a3f0f123fb181ad3
3707,7b061056ba902bf5a3f0f123fb181ad3
3725,7b061056ba902bf5a3f0f123fb181ad3
3729,7b061056ba902bf5a3f0f123fb181ad3
8818,7d41c244db4ee816029991d903cc7ce1
8606,7f3bfec0b7228d0900b01fbc8ce9d59f
8644,7f3bfec0b7228d0900b01fbc8ce9d59f
7799,80a570b74f23f56c94f639436ff92353
3039,810c70fdd8c82cb4e0afc1e8cc62759a
5739,82d3a5e0936ddbff93f6630365f80af5
5740,82d3a5e0936ddbff93f6630365f80af5
5753,82d3a5e0936ddbff93f6630365f80af5
5776,82d3a5e0936ddbff93f6630365f80af5
5777,82d3a5e0936ddbff93f6630365f80af5
5792,82d3a5e0936ddbff93f6630365f80af5
5811,82d3a5e0936ddbff93f6630365f80af5
1477,83aeafc166238ebf5aaa2530e6205341
1485,83aeafc166238ebf5aaa2530e6205341
2064,83b6e605652dbf6915856eea1ce419bd
8132,85a78b7179d46b27e3f4f3a1468e2a1c
3748,8736d2c84c639dc57ef984602d8d96aa
3792,8736d2c84c639dc57ef984602d8d96aa
4935,8a302f01e209fc15fa8425f2d41f633a
4959,8a302f01e209fc15fa8425f2d41f633a
4965,8a302f01e209fc15fa8425f2d41f633a
8804,8b77d971b63c574b499cf120fca34bfd
6493,8bfbf6d9c91e07247d0ff83bbcacee68
6513,8bfbf6d9c91e07247d0ff83bbcacee68
6536,8d7faa6d7f104a6cb7c4a9e1c6310a15
6560,8d7faa6d7f104a6cb7c4a9e1c6310a15
6579,8d7faa6d7f104a6cb7c4a9e1c6310a15
6590,8d7faa6d7f104a6cb7c4a9e1c6310a15
5871,8e228453cfa66cf26d56af6df77624b7
2123,8f9d4ed5d16ed1a67d734196d29d1f6b
2130,8f9d4ed5d16ed1a67d734196d29d1f6b
2161,8f9d4ed5d16ed1a67d734196d29d1f6b
2164,8f9d4ed5d16ed1a67d734196d29d1f6b
2169,8f9d4ed5d16ed1a67d734196d29d1f6b
2170,8f9d4ed5d16ed1a67d734196d29d1f6b
6280,906314c683222f7d232b5ea1ee82befc
6318,906314c683222f7d232b5ea1ee82befc
5382,933791b8623dadbb82664c60db91fb7e
5389,933791b8623dadbb82664c60db91fb7e
5390,933791b8623dadbb82664c60db91fb7e
5401,933791b8623dadbb82664c60db91fb7e
5425,933791b8623dadbb82664c60db91fb7e
5436,933791b8623dadbb82664c60db91fb7e
5442,933791b8623dadbb82664c60db91fb7e
5449,933791b8623dadbb82664c60db91fb7e
7801,969c2ff79da16a5ac43dda095e6d653e
5993,970197105b41eac939d4fc3cec25137b
449,9a8cf1dcb2de1a8f70c4745a636bbb96
463,9a8cf1dcb2de1a8f70c4745a636bbb96
468,9a8cf1dcb2de1a8f70c4745a636bbb96
501,9a8cf1dcb2de1a8f70c4745a636bbb96
1600,9b73d5a07c079cce614932e39e2f1852
1616,9b73d5a07c079cce614932e39e2f1852
3827,9f320ade181aa12bf10361871afa8d90
9009,a1a428d8cf752b3f0527c106b741a9ad
8486,a40e2ef8193f5273a04cc7bbaae0789c
2547,a4fb2531183a186f2b5362ab89d885a2
2565,a4fb2531183a186f2b5362ab89d885a2
1314,a6336ec5e11839ae33aee01fa2163652
1323,a6336ec5e11839ae33aee01fa2163652
1332,a6336ec5e11839ae33aee01fa2163652
1335,a6336ec5e11839ae33aee01fa2163652
1366,a6336ec5e11839ae33aee01fa2163652
7146,a63a43d8a197935264abe0d57d930712
7150,a63a43d8a197935264abe0d57d930712
7153,a63a43d8a197935264abe0d57d930712
7163,a63a43d8a197935264abe0d57d930712
7178,a63a43d8a197935264abe0d57d930712
8581,a755cc2250ae57df9f1f4b5bf005e048
4085,a7637e86876374b952f4d10d0513c350
4094,a7637e86876374b952f4d10d0513c350
4315,acfd53e1393633ae24f8c946d79a17d4
4343,acfd53e1393633ae24f8c946d79a17d4
7377,ad30ce6078fd6ea54abca85610fba76f
2370,b2be41464b53ffc6deae9536ddfd3aee
2387,b2be41464b53ffc6deae9536ddfd3aee
2433,b2be41464b53ffc6deae9536ddfd3aee
2438,b2be41464b53ffc6deae9536ddfd3aee
2451,b2be41464b53ffc6deae9536ddfd3aee
2510,b2be41464b53ffc6deae9536ddfd3aee
3115,b4a21c82de4011033c8ac67081ff939c
3150,b4a21c82de4011033c8ac67081ff939c
3157,b4a21c82de4011033c8ac67081ff939c
3216,b4a21c82de4011033c8ac67081ff939c
3244,b4a21c82de4011033c8ac67081ff939c
3,b7b7764cfa1c523e4e93ab2a79a946c4
5,b7b7764cfa1c523e4e93ab2a79a946c4
14,b7b7764cfa1c523e4e93ab2a79a946c4
15,b7b7764cfa1c523e4e93ab2a79a946c4
19,b7b7764cfa1c523e4e93ab2a79a946c4
56,b7b7764cfa1c523e4e93ab2a79a946c4
75,b7b7764cfa1c523e4e93ab2a79a946c4
88,b7b7764cfa1c523e4e93ab2a79a946c4
2784,b8295738a9b021d82860887c3be41164
8771,b84d2613c4cf4e73f9c230f57facf66c
8782,b84d2613c4cf4e73f9c230f57facf66c
8429,b98b995372448f015357638c8eb6add1
436,b9a44bb356832160caccc9eb3614e0ce
3660,bbe1ab61508fad201213fbe8090c5a75
791,c19a4fb5e846fb6575b0a8f3a2081ea0
822,c19a4fb5e846fb6575b0a8f3a2081ea0
832,c19a4fb5e846fb6575b0a8f3a2081ea0
834,c19a4fb5e846fb6575b0a8f3a2081ea0
1896,c3f4b3e345cb6b032db2e0459d179db3
1923,c3f4b3e345cb6b032db2e0459d179db3
1971,c3f4b3e345cb6b032db2e0459d179db3
1972,c3f4b3e345cb6b032db2e0459d179db3
2032,c3f4b3e345cb6b032db2e0459d179db3
6418,c597771fab7477c2ae7b507d532130b0
6421,c597771fab7477c2ae7b507d532130b0
6424,c597771fab7477c2ae7b507d532130b0
6428,c597771fab7477c2ae7b507d532130b0
6445,c597771fab7477c2ae7b507d532130b0
8265,c5d9ffcb242053b0abdebe0d684fea3a
8308,c5d9ffcb242053b0abdebe0d684fea3a
4914,c6a9a43058c8cc8398ca6e97324c0fae
4915,c6a9a43058c8cc8398ca6e97324c0fae
4923,c6a9a43058c8cc8398ca6e97324c0fae
4924,c6a9a43058c8cc8398ca6e97324c0fae
8908,c6ee79de33e47a3799c1d00e5f727b9e
7524,c87247ddb57f8d8ff43086ac88e69120
7533,c87247ddb57f8d8ff43086ac88e69120
4038,cce9e48f159ae910f38fb00810be2a68
6021,cd99c28741e42fd9792616d3a4328f17
8871,cde9ad52e50a6a9740dcb3461deb8a0b
5700,ce1a957dabf068478d322a56c0dfaf41
5702,ce1a957dabf068478d322a56c0dfaf41
5703,ce1a957dabf068478d322a56c0dfaf41
2985,d3582916ef22700cebb70f5cdedc1da9
5224,d39c2b0fb2e50e37795fdbe3b8cd3792
5232,d39c2b0fb2e50e37795fdbe3b8cd3792
5263,d39c2b0fb2e50e37795fdbe3b8cd3792
5325,d39c2b0fb2e50e37795fdbe3b8cd3792
9223,d67916bbf6453cfebbd8689f7556e526
7980,d7e500ad854a1b6ced39e53a525b8a6d
8098,d7e500ad854a1b6ced39e53a525b8a6d
1802,d7f1da35557607089ee2e3a707ce4a4a
1815,d7f1da35557607089ee2e3a707ce4a4a
1818,d7f1da35557607089ee2e3a707ce4a4a
4457,d8b283c6d460cdc5cb95d65e1c0a71d4
4461,d8b283c6d460cdc5cb95d65e1c0a71d4
4477,d8b283c6d460cdc5cb95d65e1c0a71d4
9422,da22dab36bb12fcf9ed1a437de278a2c
2600,da56abb46f342d8e4b4bc96165cd645d
2622,da56abb46f342d8e4b4bc96165cd645d
4175,dba5f5266d03dd6d4db084ad7dbc683c
4198,dba5f5266d03dd6d4db084ad7dbc683c
2847,dbdfbfda2a4205bd59b22758ceddd5af
2857,dbdfbfda2a4205bd59b22758ceddd5af
2878,dbdfbfda2a4205bd59b22758ceddd5af
2891,dbdfbfda2a4205bd59b22758ceddd5af
2893,dbdfbfda2a4205bd59b22758ceddd5af
2905,dbdfbfda2a4205bd59b22758ceddd5af
2910,dbdfbfda2a4205bd59b22758ceddd5af
2917,dbdfbfda2a4205bd59b22758ceddd5af
8532,e0576e496b3bc5bd1046315ddb72646a
8559,e0576e496b3bc5bd1046315ddb72646a
8560,e0576e496b3bc5bd1046315ddb72646a
9041,e0697da7478e23479ef6723021e52606
9053,e0697da7478e23479ef6723021e52606
3888,e2cc76f16ed40953e5c082ff5ef9a2e9
3890,e2cc76f16ed40953e5c082ff5ef9a2e9
7642,e465fadd8b30e8669f397e32e10f6cd0
7682,e465fadd8b30e8669f397e32e10f6cd0
7722,e465fadd8b30e8669f397e32e10f6cd0
3926,e4a512374eee079d2b8acc2ce69990d5
3927,e4a512374eee079d2b8acc2ce69990d5
3928,e4a512374eee079d2b8acc2ce69990d5
3940,e4a512374eee079d2b8acc2ce69990d5
3952,e4a512374eee079d2b8acc2ce69990d5
3953,e4a512374eee079d2b8acc2ce69990d5
3956,e4a512374eee079d2b8acc2ce69990d5
4017,e4a512374eee079d2b8acc2ce69990d5
846,e6cdef6f475cce3023c5b715f8c9f110
861,e6cdef6f475cce3023c5b715f8c9f110
897,e6cdef6f475cce3023c5b715f8c9f110
902,e6cdef6f475cce3023c5b715f8c9f110
905,e6cdef6f475cce3023c5b715f8c9f110
915,e6cdef6f475cce3023c5b715f8c9f110
917,e6cdef6f475cce3023c5b715f8c9f110
920,e6cdef6f475cce3023c5b715f8c9f110
925,e6cdef6f475cce3023c5b715f8c9f110
941,e6cdef6f475cce3023c5b715f8c9f110
953,e6cdef6f475cce3023c5b715f8c9f110
960,e6cdef6f475cce3023c5b715f8c9f110
979,e6cdef6f475cce3023c5b715f8c9f110
1015,e6cdef6f475cce3023c5b715f8c9f110
1034,e6cdef6f475cce3023c5b715f8c9f110
1044,e6cdef6f475cce3023c5b715f8c9f110
1060,e6cdef6f475cce3023c5b715f8c9f110
9817,e7b7f5af7d02ec06b3da2edf2053dfed
8862,e915a655a1bd63ef17cb61c7caa1e1f5
7873,eaf7165a60baa108b9db9508eb4d3cc8
9626,eb3eeec6966504b2c01b77f986f24523
4501,eb7f8081aa0bd4004f513d3299db9063
4517,eb7f8081aa0bd4004f513d3299db9063
4532,eb7f8081aa0bd4004f513d3299db9063
177,ecbddbfe00e0f83cfdb802a7186061c7
181,ecbddbfe00e0f83cfdb802a7186061c7
186,ecbddbfe00e0f83cfdb802a7186061c7
189,ecbddbfe00e0f83cfdb802a7186061c7
190,ecbddbfe00e0f83cfdb802a7186061c7
5816,ed9073376c5004080ba59ac69f2a1cc3
5836,ed9073376c5004080ba59ac69f2a1cc3
5851,ed9073376c5004080ba59ac69f2a1cc3
4879,efd5faf19d608aed64447940801cbc30
4882,efd5faf19d608aed64447940801cbc30
4886,efd5faf19d608aed64447940801cbc30
2629,f2026b8cb48aff9af31577ecbfda5c38
2672,f2026b8cb48aff9af31577ecbfda5c38
2695,f2026b8cb48aff9af31577ecbfda5c38
2706,f2026b8cb48aff9af31577ecbfda5c38
2732,f2026b8cb48aff9af31577ecbfda5c38
2739,f2026b8cb48aff9af31577ecbfda5c38
7415,f52fecbb0d9b299c889087accdf4cc50
7420,f52fecbb0d9b299c889087accdf4cc50
7421,f52fecbb0d9b299c889087accdf4cc50
9023,f65fd0385c972159743d21700c9a7887
9302,f725d0ec71a511886168c30cef6468d9
4602,f7456ac4e6b20911c40fdad18908a8d2
4677,f7456ac4e6b20911c40fdad18908a8d2
4711,f7456ac4e6b20911c40fdad18908a8d2
4721,f7456ac4e6b20911c40fdad18908a8d2
3285,f80644859abfbc92e9a92072c2dc50fa
3290,f80644859abfbc92e9a92072c2dc50fa
3316,f80644859abfbc92e9a92072c2dc50fa
9698,fc1c9fb6c64740edcbbf8cfe9dde8b02
7877,fffafe151f07a30a0ede2038a897b680
7892,fffafe151f07a30a0ede2038a897b680
9674,02c37028a782cfda660c7243e45244bb
8935,0724fe854bd455061ba84efecdeff469
1160,0737e4e4980f56c9fb1cb5743001c917
1168,0737e4e4980f56c9fb1cb5743001c917
1169,0737e4e4980f56c9fb1cb5743001c917
1172,0737e4e4980f56c9fb1cb5743001c917
1222,0737e4e4980f56c9fb1cb5743001c917
1281,0737e4e4980f56c9fb1cb5743001c917
1284,0737e4e4980f56c9fb1cb5743001c917
1286,0737e4e4980f56c9fb1cb5743001c917
7284,0abd57182992dd9167b88b198350afe4
7304,0abd57182992dd9167b88b198350afe4
5530,0bfa3d952ffed50f25011b128e73a820
5531,0bfa3d952ffed50f25011b128e73a820
5573,0bfa3d952ffed50f25011b128e73a820
5591,0bfa3d952ffed50f25011b128e73a820
5597,0bfa3d952ffed50f25011b128e73a820
5621,0bfa3d952ffed50f25011b128e73a820
5632,0bfa3d952ffed50f25011b128e73a820
7401,0ea88660e23db79e2a3c897a5490d0df
7445,1187ed8a8b100eb49b8684ac30d6da29
7496,1187ed8a8b100eb49b8684ac30d6da29
7498,1187ed8a8b100eb49b8684ac30d6da29
7517,1187ed8a8b100eb49b8684ac30d6da29
6095,11fc0a8b587b93bb9bfe957f62729d7e
6103,11fc0a8b587b93bb9bfe957f62729d7e
6106,11fc0a8b587b93bb9bfe957f62729d7e
6118,11fc0a8b587b93bb9bfe957f62729d7e
6125,11fc0a8b587b93bb9bfe957f62729d7e
9666,142635bd7f9ed8e4d8c292fa6ccd9aa4
6682,1695fbad7101e34d4cb4686a6770231f
6684,1695fbad7101e34d4cb4686a6770231f
6693,1695fbad7101e34d4cb4686a6770231f
6718,1695fbad7101e34d4cb4686a6770231f
295,172400f46880b309ca5e97d322bb8f01
305,172400f46880b309ca5e97d322bb8f01
328,172400f46880b309ca5e97d322bb8f01
330,172400f46880b309ca5e97d322bb8f01
332,172400f46880b309ca5e97d322bb8f01
352,172400f46880b309ca5e97d322bb8f01
4751,181962441153a36333f0c60701823412
4758,181962441153a36333f0c60701823412
4772,181962441153a36333f0c60701823412
4796,181962441153a36333f0c60701823412
4803,181962441153a36333f0c60701823412
4810,181962441153a36333f0c60701823412
4816,181962441153a36333f0c60701823412
4822,181962441153a36333f0c60701823412
4825,181962441153a36333f0c60701823412
4849,181962441153a36333f0c60701823412
6333,1886cffe45f0ee0240eda42e44a01e07
6334,1886cffe45f0ee0240eda42e44a01e07
6335,1886cffe45f0ee0240eda42e44a01e07
1123,1c10cc0852579d2fa000e3fc3327bb98
5679,1ece40ac9b657dea8c22a1fe58d3a6fe
377,200255966ca6e2636535b5b93ac04497
4241,225c97c90103cc04cda7d10845f2733e
7597,2382eeba332f59ff29cf63a839a33f9a
7613,2382eeba332f59ff29cf63a839a33f9a
9549,2609216746274fd785c35801fb53e9d8
9562,2609216746274fd785c35801fb53e9d8
9563,2609216746274fd785c35801fb53e9d8
9570,2609216746274fd785c35801fb53e9d8
9578,2609216746274fd785c35801fb53e9d8
9601,2609216746274fd785c35801fb53e9d8
9602,2609216746274fd785c35801fb53e9d8
1066,2badb47503a98766c89e266d1130969a
1069,2badb47503a98766c89e266d1130969a
1084,2badb47503a98766c89e266d1130969a
1094,2badb47503a98766c89e266d1130969a
1102,2badb47503a98766c89e266d1130969a
2517,2d14a09b41a0d12b9e60377a0a8e14a8
1553,2ea1efd66ffc011621a4a74e06005e23
1557,2ea1efd66ffc011621a4a74e06005e23
7247,301e1788a595203d0daf3fed10afe1c9
7253,301e1788a595203d0daf3fed10afe1c9
7257,301e1788a595203d0daf3fed10afe1c9
107,318bf822d4f2bd3920367560218619c0
136,318bf822d4f2bd3920367560218619c0
138,318bf822d4f2bd3920367560218619c0
6162,330abbccd3c0ad0fdb0cbe815599bd4f
9470,331a1fdb9c8304206db1b7c4c6852363
7189,3b474abc02985674f2b64e46a939bb3d
7226,3b474abc02985674f2b64e46a939bb3d
2949,3b6a414b280222a29d0a95c473cf6b61
2971,3b6a414b280222a29d0a95c473cf6b61
1395,3d7847b1c33b5f5811208b4aa1a7ffbd
1417,3d7847b1c33b5f5811208b4aa1a7ffbd
7567,436e99cf44a590f9fa63638544619ce1
1715,450c787001b004af69428e267c7a4ca1
1736,450c787001b004af69428e267c7a4ca1
7539,4a6ef0fc11285732bde96e8863dcb7f4
3574,4b8c9b247d45495cdb1ebf755fcec1f6
3583,4b8c9b247d45495cdb1ebf755fcec1f6
3625,4b8c9b247d45495cdb1ebf755fcec1f6
3627,4b8c9b247d45495cdb1ebf755fcec1f6
3628,4b8c9b247d45495cdb1ebf755fcec1f6
8182,4bbb1f5843d9d6e8966dce58179f01de
1861,4cac659f923d6f3b4605f38477a04458
262,4d035bd3fd8d9595d15cea9e388964be
272,4d035bd3fd8d9595d15cea9e388964be
8397,4e5bc97d95f3aca05d420bfd4e3a2639
9759,4f48c6c8051e144c717ce143e8d77782
6861,502db2fcfe26705ae16a46c5cb2ad2e5
6888,502db2fcfe26705ae16a46c5cb2ad2e5
6903,502db2fcfe26705ae16a46c5cb2ad2e5
6909,502db2fcfe26705ae16a46c5cb2ad2e5
6962,502db2fcfe26705ae16a46c5cb2ad2e5
6980,502db2fcfe26705ae16a46c5cb2ad2e5
9525,504862f12f8c000ae4358a10d657e8f5
6203,521896b01c1a506dc4404e600fa99c5b
6244,521896b01c1a506dc4404e600fa99c5b
6275,521896b01c1a506dc4404e600fa99c5b
2280,526ac2635cb3f5e0ee5d7424e83e9107
2320,526ac2635cb3f5e0ee5d7424e83e9107
2330,526ac2635cb3f5e0ee5d7424e83e9107
2334,526ac2635cb3f5e0ee5d7424e83e9107
2350,526ac2635cb3f5e0ee5d7424e83e9107
524,527ed53d2ba3a3bc417b8402d5b2f556
558,527ed53d2ba3a3bc417b8402d5b2f556
571,527ed53d2ba3a3bc417b8402d5b2f556
581,527ed53d2ba3a3bc417b8402d5b2f556
593,527ed53d2ba3a3bc417b8402d5b2f556
600,527ed53d2ba3a3bc417b8402d5b2f556
619,527ed53d2ba3a3bc417b8402d5b2f556
630,527ed53d2ba3a3bc417b8402d5b2f556
640,527ed53d2ba3a3bc417b8402d5b2f556
662,527ed53d2ba3a3bc417b8402d5b2f556
663,527ed53d2ba3a3bc417b8402d5b2f556
7051,540159466df2f050426692ddaac1eab4
7059,540159466df2f050426692ddaac1eab4
7065,540159466df2f050426692ddaac1eab4
7331,567632b6b7ae8ce7297affcd7ff42c95
5926,57c2d8496ceb8e92022bcac20cca27e1
5954,57c2d8496ceb8e92022bcac20cca27e1
5958,57c2d8496ceb8e92022bcac20cca27e1
8369,60751629cdaa2f62ebc9a33209fcca8e
2069,65266a09dc3d274bed54447cf4565392
2070,65266a09dc3d274bed54447cf4565392
5462,690d0ead7039eccdcaeb4d9f77b168b5
5469,690d0ead7039eccdcaeb4d9f77b168b5
2189,692758eda219c4fdb6aa64e929be3ff0
5017,69d136c8d8dc113c3aee4835e941798d
5024,69d136c8d8dc113c3aee4835e941798d
3384,6f2bebc01062eb8334dccba3e048fdb5
3396,6f2bebc01062eb8334dccba3e048fdb5
3397,6f2bebc01062eb8334dccba3e048fdb5
3409,6f2bebc01062eb8334dccba3e048fdb5
3448,6f2bebc01062eb8334dccba3e048fdb5
3481,6f2bebc01062eb8334dccba3e048fdb5
3524,6f2bebc01062eb8334dccba3e048fdb5
3541,6f2bebc01062eb8334dccba3e048fdb5
8710,709606429cd1b0d5cefaf63cdeaaa86b
9076,715c9eb832dc833a0b6409ddccd268b1
9078,715c9eb832dc833a0b6409ddccd268b1
9093,715c9eb832dc833a0b6409ddccd268b1
9094,715c9eb832dc833a0b6409ddccd268b1
9095,715c9eb832dc833a0b6409ddccd268b1
9134,715c9eb832dc833a0b6409ddccd268b1
9213,715c9eb832dc833a0b6409ddccd268b1
7358,72265a88c1d9956ea6c7b49aa6e54220
7371,72265a88c1d9956ea6c7b49aa6e54220
733,751e53fc64b770f7b5ea2b0964678599
735,751e53fc64b770f7b5ea2b0964678599
738,751e53fc64b770f7b5ea2b0964678599
741,751e53fc64b770f7b5ea2b0964678599
3696,7b061056ba902bf5a3f0f123fb181ad3
3735,7b061056ba902bf5a3f0f123fb181ad3
8616,7f3bfec0b7228d0900b01fbc8ce9d59f
8665,7f3bfec0b7228d0900b01fbc8ce9d59f
8677,7f3bfec0b7228d0900b01fbc8ce9d59f
3011,810c70fdd8c82cb4e0afc1e8cc62759a
5769,82d3a5e0936ddbff93f6630365f80af5
5774,82d3a5e0936ddbff93f6630365f80af5
5789,82d3a5e0936ddbff93f6630365f80af5
5810,82d3a5e0936ddbff93f6630365f80af5
1472,83aeafc166238ebf5aaa2530e6205341
1486,83aeafc166238ebf5aaa2530e6205341
9369,849cd35a3dfc7200b683b67d0167598f
3744,8736d2c84c639dc57ef984602d8d96aa
3780,8736d2c84c639dc57ef984602d8d96aa
3796,8736d2c84c639dc57ef984602d8d96aa
6472,8bfbf6d9c91e07247d0ff83bbcacee68
6473,8bfbf6d9c91e07247d0ff83bbcacee68
6474,8bfbf6d9c91e07247d0ff83bbcacee68
6484,8bfbf6d9c91e07247d0ff83bbcacee68
6502,8bfbf6d9c91e07247d0ff83bbcacee68
6532,8d7faa6d7f104a6cb7c4a9e1c6310a15
6587,8d7faa6d7f104a6cb7c4a9e1c6310a15
7118,8de8bd927b7382cb4fa28b96d9c1d539
7130,8de8bd927b7382cb4fa28b96d9c1d539
7131,8de8bd927b7382cb4fa28b96d9c1d539
2093,8f9d4ed5d16ed1a67d734196d29d1f6b
2154,8f9d4ed5d16ed1a67d734196d29d1f6b
2163,8f9d4ed5d16ed1a67d734196d29d1f6b
2176,8f9d4ed5d16ed1a67d734196d29d1f6b
6311,906314c683222f7d232b5ea1ee82befc
6320,906314c683222f7d232b5ea1ee82befc
5385,933791b8623dadbb82664c60db91fb7e
5406,933791b8623dadbb82664c60db91fb7e
5414,933791b8623dadbb82664c60db91fb7e
5431,933791b8623dadbb82664c60db91fb7e
5453,933791b8623dadbb82664c60db91fb7e
5455,933791b8623dadbb82664c60db91fb7e
8838,94c07315276329eaf9beb29b759d4442
451,9a8cf1dcb2de1a8f70c4745a636bbb96
471,9a8cf1dcb2de1a8f70c4745a636bbb96
472,9a8cf1dcb2de1a8f70c4745a636bbb96
480,9a8cf1dcb2de1a8f70c4745a636bbb96
512,9a8cf1dcb2de1a8f70c4745a636bbb96
1603,9b73d5a07c079cce614932e39e2f1852
1622,9b73d5a07c079cce614932e39e2f1852
1624,9b73d5a07c079cce614932e39e2f1852
3813,9f320ade181aa12bf10361871afa8d90
3816,9f320ade181aa12bf10361871afa8d90
3860,9f320ade181aa12bf10361871afa8d90
3879,9f320ade181aa12bf10361871afa8d90
9007,a1a428d8cf752b3f0527c106b741a9ad
8225,a1c187cbf8532b649cc3b36c01a3ca20
8235,a1c187cbf8532b649cc3b36c01a3ca20
8953,a28eb911aad029162befe9e541d9fb86
8965,a28eb911aad029162befe9e541d9fb86
8985,a28eb911aad029162befe9e541d9fb86
8476,a40e2ef8193f5273a04cc7bbaae0789c
8503,a40e2ef8193f5273a04cc7bbaae0789c
2544,a4fb2531183a186f2b5362ab89d885a2
2558,a4fb2531183a186f2b5362ab89d885a2
1338,a6336ec5e11839ae33aee01fa2163652
1352,a6336ec5e11839ae33aee01fa2163652
7151,a63a43d8a197935264abe0d57d930712
7155,a63a43d8a197935264abe0d57d930712
7168,a63a43d8a197935264abe0d57d930712
7177,a63a43d8a197935264abe0d57d930712
7180,a63a43d8a197935264abe0d57d930712
8584,a755cc2250ae57df9f1f4b5bf005e048
4113,a7637e86876374b952f4d10d0513c350
8202,a8295e7c5a427770f9777a825e6daf35
8896,ab38affacd75668b8eaf1df27e8b5be8
4338,acfd53e1393633ae24f8c946d79a17d4
4367,acfd53e1393633ae24f8c946d79a17d4
7386,ad30ce6078fd6ea54abca85610fba76f
8222,b05f34be807a91ce0325cda601bc5856
2393,b2be41464b53ffc6deae9536ddfd3aee
2396,b2be41464b53ffc6deae9536ddfd3aee
2435,b2be41464b53ffc6deae9536ddfd3aee
2505,b2be41464b53ffc6deae9536ddfd3aee
3156,b4a21c82de4011033c8ac67081ff939c
3160,b4a21c82de4011033c8ac67081ff939c
6363,b576dc0449e75306c30456902ce0c80b
7,b7b7764cfa1c523e4e93ab2a79a946c4
90,b7b7764cfa1c523e4e93ab2a79a946c4
2765,b8295738a9b021d82860887c3be41164
2779,b8295738a9b021d82860887c3be41164
8767,b84d2613c4cf4e73f9c230f57facf66c
8798,b84d2613c4cf4e73f9c230f57facf66c
8409,b98b995372448f015357638c8eb6add1
8428,b98b995372448f015357638c8eb6add1
8446,b98b995372448f015357638c8eb6add1
8942,b9a3df4af9a274fb33ce377fbdce9c16
8945,b9a3df4af9a274fb33ce377fbdce9c16
407,b9a44bb356832160caccc9eb3614e0ce
433,b9a44bb356832160caccc9eb3614e0ce
434,b9a44bb356832160caccc9eb3614e0ce
